;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
United Nations;;;;;;;;;;;;;;;;;;;;;;
Population Division;;;;;;;;;;;;;;;;;;;;;;
Department of Economic and Social Affairs;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
World Population Prospects: The 2015 Revision;;;;;;;;;;;;;;;;;;;;;;
File POP/5: Median age by major area, region and country, 1950-2100 (years);;;;;;;;;;;;;;;;;;;;;;
Medium fertility variant, 2015 - 2100;;;;;;;;;;;;;;;;;;;;;;
POP/DB/WPP/Rev.2015/POP/F05;;;;;;;;;;;;;;;;;;;;;;
July 2015 - Copyright © 2015 by United Nations. All rights reserved;;;;;;;;;;;;;;;;;;;;;;
Suggested citation: United Nations, Department of Economic and Social Affairs, Population Division (2015). World Population Prospects: The 2015 Revision, DVD Edition.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;Median age of the total population (years);;;;;;;;;;;;;;;;;
Index;Variant;Major area, region, country or area *;Notes;Country code;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2065;2070;2075;2080;2085;2090;2095;2100
120;Medium variant;Georgia;11;268;37.5;38.6;40.1;42.0;44.0;45.6;46.1;45.0;44.9;46.0;47.0;47.7;47.8;47.3;46.9;47.1;47.8;48.5
121;Medium variant;Iraq;;368;19.3;19.8;20.3;21.1;21.9;22.7;23.6;24.3;25.1;26.0;26.9;27.9;28.8;29.8;30.8;31.8;32.9;33.9
122;Medium variant;Israel;;376;30.3;30.7;31.1;31.8;32.5;33.2;34.1;35.2;36.2;37.2;38.1;39.0;39.9;40.9;41.9;43.1;44.1;45.1
123;Medium variant;Jordan;;400;22.5;23.6;24.9;26.3;27.8;29.3;30.9;32.4;33.9;35.3;36.7;38.0;39.2;40.6;41.9;43.1;44.2;45.1
124;Medium variant;Kuwait;;414;31.0;31.6;32.6;33.9;35.3;36.2;37.0;37.8;38.8;39.8;40.6;41.0;41.3;41.7;42.2;42.8;43.5;44.1
125;Medium variant;Lebanon;;422;28.5;31.2;34.6;37.6;40.2;42.6;45.0;46.8;47.8;48.4;49.1;49.9;50.9;51.6;51.9;51.7;51.3;51.2
126;Medium variant;Oman;;512;29.0;31.1;32.6;34.2;35.4;37.0;38.4;40.1;42.0;44.0;45.8;47.1;47.9;48.0;48.0;48.2;48.7;49.3
127;Medium variant;Qatar;;634;30.7;31.3;32.4;34.0;36.2;38.1;39.6;41.0;42.4;43.7;44.9;45.8;46.4;46.5;46.4;46.3;46.2;46.3
128;Medium variant;Saudi Arabia;;682;28.3;29.8;30.9;32.3;33.7;35.2;36.7;38.2;39.6;40.7;41.7;42.5;43.3;44.1;44.9;45.7;46.3;46.7
129;Medium variant;State of Palestine;12;275;19.3;20.4;21.3;22.3;23.4;24.7;26.1;27.4;28.7;30.0;31.3;32.5;33.8;35.1;36.3;37.6;38.8;40.0
130;Medium variant;Syrian Arab Republic;;760;20.8;23.1;25.5;27.2;28.7;30.2;32.0;33.7;35.4;37.0;38.6;39.9;41.2;42.3;43.4;44.4;45.3;46.1
131;Medium variant;Turkey;;792;29.8;31.6;33.5;35.2;37.0;38.7;40.3;41.8;43.2;44.5;45.6;46.5;47.2;47.8;48.3;48.8;49.2;49.4
132;Medium variant;United Arab Emirates;;784;33.3;34.1;34.8;36.6;38.6;40.5;42.1;43.4;44.4;45.2;45.7;46.0;46.1;46.1;46.0;46.0;46.0;46.0
133;Medium variant;Yemen;;887;19.3;20.4;21.7;23.0;24.5;26.2;27.9;29.6;31.4;33.0;34.6;36.1;37.5;38.8;40.1;41.2;42.2;43.1
134;Medium variant;EUROPE;;908;41.7;42.7;43.9;45.1;46.2;46.7;46.6;46.2;46.1;46.3;46.4;46.5;46.4;46.2;46.3;46.5;46.8;47.2
135;Medium variant;Eastern Europe;;923;39.6;40.8;42.2;43.8;45.4;45.8;44.8;43.9;43.8;44.2;44.4;44.3;43.8;43.3;43.2;43.6;44.1;44.4
136;Medium variant;Belarus;;112;39.6;40.2;41.3;42.8;44.2;44.7;43.2;42.2;42.2;42.7;43.0;43.0;42.4;42.0;42.2;42.7;43.3;43.6
137;Medium variant;Bulgaria;;100;43.5;44.7;45.9;47.1;48.3;49.2;48.9;47.8;47.3;47.2;47.1;46.9;46.5;46.0;45.9;46.3;46.7;47.0
138;Medium variant;Czech Republic;;203;41.5;43.4;45.4;46.9;48.1;48.9;49.1;48.1;47.9;48.1;48.1;47.9;47.5;47.0;46.7;46.9;47.3;47.7
139;Medium variant;Hungary;;348;41.3;42.9;44.7;45.7;46.7;47.5;47.9;47.8;47.8;47.8;47.8;47.7;47.6;47.5;47.4;47.4;47.5;47.7
140;Medium variant;Poland;;616;39.6;41.6;43.8;46.1;48.2;50.1;51.3;51.8;51.7;52.1;52.6;53.0;52.8;52.2;51.4;51.0;51.0;51.1
141;Medium variant;Republic of Moldova;13;498;35.6;37.6;39.9;42.6;45.2;47.2;48.8;49.3;49.2;49.5;50.0;50.0;49.4;48.6;47.8;47.5;47.5;47.6
142;Medium variant;Romania;;642;42.1;44.1;45.9;47.0;48.0;48.5;48.1;48.1;48.4;48.7;48.5;48.2;47.9;47.7;47.9;48.2;48.5;48.5
143;Medium variant;Russian Federation;;643;38.7;39.5;40.8;42.4;43.6;43.2;41.5;40.8;41.0;41.4;41.6;41.4;40.9;40.6;41.0;41.5;42.1;42.4
144;Medium variant;Slovakia;;703;39.1;41.2;43.2;45.2;46.9;48.3;49.1;49.0;48.6;48.6;48.7;48.8;48.6;48.2;47.8;47.7;47.9;48.2
145;Medium variant;Ukraine;14;804;40.3;41.3;42.6;44.1;45.6;46.1;45.3;43.7;43.6;43.8;43.9;43.6;43.0;42.5;42.5;42.9;43.3;43.6
146;Medium variant;Northern Europe;15;924;40.3;40.7;41.3;42.1;42.8;43.3;43.3;43.3;43.6;43.9;44.3;44.7;45.0;45.2;45.4;45.8;46.3;46.7
147;Medium variant;Channel Islands;16;830;42.6;43.9;45.1;46.1;46.8;47.4;47.8;48.0;48.0;47.9;47.9;47.9;48.0;48.1;48.3;48.5;48.8;49.0
148;Medium variant;Denmark;;208;41.6;42.3;42.4;42.3;42.7;43.4;43.8;44.1;44.3;44.1;44.1;44.4;44.9;45.4;45.8;46.0;46.1;46.4
149;Medium variant;Estonia;;233;41.7;42.7;43.7;44.9;46.4;47.4;46.9;45.9;46.2;46.6;46.9;47.1;46.9;46.4;46.2;46.4;47.0;47.4
150;Medium variant;Finland;17;246;42.5;42.9;43.7;44.4;44.8;45.4;45.3;45.1;45.3;45.7;46.1;46.4;46.7;46.9;47.1;47.3;47.6;48.0
151;Medium variant;Iceland;;352;36.0;37.4;38.9;40.1;41.7;43.0;43.7;44.3;45.1;46.0;46.8;47.4;48.0;48.4;48.7;49.0;49.4;49.8
152;Medium variant;Ireland;;372;36.9;38.7;40.4;41.3;41.5;41.5;41.8;42.6;43.6;44.4;44.8;44.7;44.6;44.8;45.3;46.1;46.7;47.0
153;Medium variant;Latvia;;428;42.9;43.4;43.9;44.7;46.1;46.9;46.3;45.3;45.5;45.4;45.5;45.7;45.4;45.0;44.9;45.1;45.5;45.8
154;Medium variant;Lithuania;;440;43.1;43.4;43.1;43.3;44.1;45.2;45.3;44.3;43.7;43.8;44.0;44.4;44.6;44.3;44.0;44.1;44.5;45.0
155;Medium variant;Norway;18;578;39.1;39.4;40.1;40.9;41.8;42.4;42.7;42.8;43.0;43.2;43.6;43.9;44.3;44.6;44.9;45.2;45.6;46.1
156;Medium variant;Sweden;;752;41.0;41.2;41.3;41.8;42.5;42.6;42.1;42.0;42.1;42.4;42.8;43.2;43.4;43.6;43.9;44.3;44.9;45.4
157;Medium variant;United Kingdom;;826;40.0;40.4;41.1;41.9;42.7;43.2;43.3;43.3;43.6;44.0;44.4;44.9;45.2;45.4;45.6;46.0;46.5;46.9
158;Medium variant;Southern Europe;19;925;43.9;45.9;47.7;49.3;50.4;51.0;51.3;51.3;51.3;51.4;51.4;51.1;50.8;50.5;50.4;50.6;50.8;51.0
159;Medium variant;Albania;;8;34.3;35.2;37.0;39.0;41.5;43.9;46.2;47.6;48.1;48.2;49.3;50.8;52.1;52.9;53.0;52.5;52.1;52.3
160;Medium variant;Bosnia and Herzegovina;;70;41.5;43.3;45.0;47.2;49.2;51.1;52.3;53.2;53.8;53.7;53.9;54.0;53.8;53.2;52.5;51.8;51.5;51.4
161;Medium variant;Croatia;;191;42.8;44.0;45.3;46.5;47.7;48.5;49.0;49.6;49.7;50.2;50.5;50.7;50.6;50.4;50.2;50.2;50.3;50.3
162;Medium variant;Greece;;300;43.6;45.4;47.2;48.9;50.6;51.4;52.0;52.3;52.4;52.7;53.1;53.1;52.5;51.9;51.5;51.4;51.6;51.7
163;Medium variant;Italy;;380;45.9;47.8;49.6;50.8;51.5;51.8;51.8;51.7;51.6;51.5;51.1;50.7;50.3;50.2;50.3;50.5;50.7;50.8
164;Medium variant;Malta;;470;41.5;43.2;44.9;45.8;46.6;47.8;49.1;50.2;50.7;50.6;50.1;49.7;49.7;50.1;50.4;50.4;50.1;49.8
165;Medium variant;Montenegro;;499;37.6;38.9;40.5;41.6;42.7;43.7;44.7;45.5;46.4;47.1;47.5;47.8;48.0;48.2;48.4;48.6;48.7;48.7
166;Medium variant;Portugal;;620;44.0;46.2;48.3;50.2;51.3;52.0;52.3;52.5;52.9;53.2;53.4;53.2;52.7;52.3;52.2;52.3;52.4;52.3
167;Medium variant;Serbia;20;688;40.6;41.7;42.7;43.5;44.5;45.2;46.0;46.8;47.2;47.3;47.4;47.6;47.8;48.1;48.2;48.3;48.3;48.4
168;Medium variant;Slovenia;;705;43.1;44.6;46.3;48.1;49.6;50.5;50.3;49.3;48.4;48.3;48.5;48.5;48.0;47.4;47.1;47.3;47.9;48.4
169;Medium variant;Spain;21;724;43.2;45.5;47.9;50.1;51.5;52.2;52.2;51.8;51.6;51.8;51.8;51.5;51.0;50.6;50.5;50.6;51.0;51.3
170;Medium variant;TFYR Macedonia;22;807;37.5;39.2;41.0;42.6;44.1;45.5;46.6;47.2;47.5;47.6;47.8;48.1;48.3;48.4;48.3;48.2;48.3;48.5
171;Medium variant;Western Europe;23;926;43.7;44.5;45.1;45.8;46.6;47.1;47.3;47.4;47.3;47.1;47.2;47.3;47.6;47.8;47.9;48.1;48.3;48.5
172;Medium variant;Austria;;40;43.2;44.5;45.4;46.5;47.6;48.6;49.5;49.7;49.4;49.0;48.7;48.8;48.9;49.0;49.0;48.9;48.9;49.1
173;Medium variant;Belgium;;56;41.5;42.0;42.8;43.6;44.3;44.9;44.8;44.6;44.7;44.9;45.2;45.4;45.5;45.6;45.8;46.1;46.5;46.9
174;Medium variant;France;;250;41.2;41.9;42.5;43.0;43.3;43.4;43.6;43.9;44.2;44.5;44.7;44.9;45.2;45.6;46.1;46.5;46.9;47.2
175;Medium variant;Germany;;276;46.2;47.4;47.9;48.6;49.6;50.6;51.2;51.4;51.1;50.6;50.3;50.4;50.6;50.8;50.7;50.6;50.6;50.8
176;Medium variant;Luxembourg;;442;39.2;39.6;40.3;41.0;41.6;42.2;42.6;42.7;42.8;42.9;43.2;43.6;44.0;44.3;44.7;45.1;45.5;46.1
177;Medium variant;Netherlands;;528;42.7;43.7;44.2;44.7;45.1;45.6;45.9;46.2;46.2;46.0;46.0;46.2;46.6;47.0;47.3;47.5;47.7;47.9
178;Medium variant;Switzerland;;756;42.3;43.2;44.0;45.1;46.0;46.7;47.0;46.9;46.5;46.3;46.3;46.5;46.7;46.8;46.9;47.0;47.3;47.7
179;Medium variant;LATIN AMERICA AND THE CARIBBEAN;;904;29.2;31.0;32.7;34.5;36.3;38.0;39.7;41.2;42.5;43.8;44.9;45.9;46.7;47.4;48.0;48.4;48.8;49.1
180;Medium variant;Caribbean;24;915;30.2;31.8;33.4;34.9;36.4;37.8;39.0;40.2;41.3;42.3;43.3;44.1;44.9;45.6;46.2;46.7;47.2;47.6
181;Medium variant;Antigua and Barbuda;;28;30.9;32.2;33.6;35.3;36.9;38.4;39.7;40.6;41.4;42.2;43.1;44.0;44.9;45.6;46.1;46.5;46.9;47.2
182;Medium variant;Aruba;;533;40.2;41.5;42.2;42.0;42.5;43.6;44.7;45.6;46.4;46.5;46.3;46.5;47.1;47.7;48.1;48.1;47.9;47.7
183;Medium variant;Bahamas;;44;32.4;34.1;35.8;37.6;39.4;40.7;41.4;42.0;42.7;43.5;44.3;45.1;45.7;46.0;46.2;46.5;46.8;47.3
184;Medium variant;Barbados;;52;38.5;39.8;41.0;41.9;42.5;42.9;43.2;43.4;43.6;43.8;44.1;44.4;44.7;44.9;45.2;45.6;45.9;46.1
185;Medium variant;Cuba;;192;41.2;43.5;45.0;46.4;48.0;49.7;51.0;51.9;52.5;52.8;52.8;52.8;52.8;52.8;52.7;52.5;52.3;52.2
186;Medium variant;Curaçao;;531;40.5;40.5;40.6;41.0;41.9;42.6;42.9;42.9;43.0;43.5;44.1;44.7;45.3;45.7;46.0;46.3;46.7;47.1
187;Medium variant;Dominican Republic;;214;26.1;27.6;29.1;30.6;32.2;33.8;35.4;37.1;38.7;40.3;41.7;43.0;44.3;45.4;46.3;47.2;47.9;48.4
188;Medium variant;Grenada;;308;27.2;29.3;31.3;33.4;35.3;36.8;38.3;40.0;42.0;44.0;46.0;47.5;48.5;49.1;49.6;50.4;51.3;52.1
189;Medium variant;Guadeloupe;25;312;39.4;41.3;42.5;43.0;43.5;43.9;44.5;45.5;46.7;47.6;48.2;48.5;48.8;49.4;50.3;51.3;52.1;52.7
190;Medium variant;Haiti;;332;23.0;24.3;25.7;27.2;28.7;30.1;31.6;33.1;34.5;35.8;37.1;38.2;39.3;40.3;41.1;42.0;42.7;43.4
191;Medium variant;Jamaica;;388;29.1;31.1;33.2;35.6;38.1;40.5;42.3;43.8;45.0;46.0;47.5;49.1;50.5;51.3;51.8;52.0;52.3;52.8
192;Medium variant;Martinique;;474;46.1;48.1;48.8;47.0;46.6;47.0;47.5;48.0;48.4;48.3;48.1;48.5;49.2;50.2;51.0;51.5;51.6;51.5
193;Medium variant;Puerto Rico;;630;36.3;38.0;39.7;41.4;43.2;45.1;46.8;48.3;49.5;50.5;51.3;51.9;52.3;52.6;52.7;52.6;52.4;52.3
194;Medium variant;Saint Lucia;;662;31.2;33.0;34.7;36.8;38.9;40.7;42.4;43.9;45.2;46.3;47.3;48.2;49.0;49.5;49.9;50.1;50.2;50.2
195;Medium variant;Saint Vincent and the Grenadines;;670;29.8;31.8;33.7;35.7;37.6;39.2;40.7;42.1;43.6;44.9;46.1;47.2;48.1;48.8;49.4;49.9;50.4;50.9
196;Medium variant;Trinidad and Tobago;;780;33.8;36.2;38.3;40.2;41.3;41.7;42.0;42.6;43.4;44.2;44.7;44.7;44.5;44.4;44.7;45.0;45.3;45.5
197;Medium variant;United States Virgin Islands;;850;41.0;41.9;42.5;42.4;42.6;43.3;43.9;44.6;45.6;46.7;47.7;48.8;49.9;51.0;52.0;53.0;53.8;54.4
198;Medium variant;Central America;;916;26.6;28.3;30.2;32.1;34.1;36.0;37.8;39.5;41.2;42.7;44.2;45.5;46.6;47.5;48.2;48.8;49.3;49.7
199;Medium variant;Belize;;84;23.5;25.0;26.7;28.4;30.0;31.4;32.7;34.0;35.4;36.7;37.9;39.0;40.0;40.8;41.5;42.1;42.8;43.4
200;Medium variant;Costa Rica;;188;31.4;33.6;35.8;38.0;40.2;42.2;43.9;45.3;46.6;47.8;48.7;49.5;50.1;50.4;50.5;50.6;50.6;50.7
201;Medium variant;El Salvador;;222;26.7;28.6;30.8;33.1;35.5;37.7;39.9;41.8;43.6;45.3;47.0;48.6;50.1;51.1;51.8;52.2;52.4;52.6
202;Medium variant;Guatemala;;320;21.2;22.6;24.0;25.5;26.9;28.4;29.9;31.5;33.0;34.5;36.0;37.4;38.8;40.0;41.2;42.3;43.3;44.2
203;Medium variant;Honduras;;340;23.4;25.5;27.7;29.9;32.1;34.3;36.3;38.2;39.9;41.6;43.2;44.7;45.9;46.9;47.7;48.3;48.7;49.0
204;Medium variant;Mexico;;484;27.4;29.2;31.1;33.1;35.1;37.1;39.0;40.9;42.6;44.2;45.7;47.0;48.1;49.1;49.8;50.3;50.7;51.0
205;Medium variant;Nicaragua;;558;25.2;27.3;29.5;31.7;33.8;35.9;38.0;40.1;42.1;44.0;45.7;47.1;48.3;49.3;50.1;50.6;51.1;51.4
206;Medium variant;Panama;;591;28.7;30.1;31.5;33.0;34.4;35.8;37.1;38.5;39.8;41.0;42.1;43.1;44.0;44.9;45.7;46.4;47.0;47.5
207;Medium variant;South America;26;931;30.2;32.0;33.8;35.5;37.3;39.0;40.6;42.0;43.3;44.4;45.4;46.3;47.0;47.6;48.0;48.4;48.7;49.0
208;Medium variant;Argentina;;32;30.8;31.9;33.0;34.1;35.1;36.3;37.4;38.6;39.8;40.9;41.9;42.8;43.6;44.4;45.1;45.7;46.4;46.9
209;Medium variant;Bolivia (Plurinational State of);;68;24.1;25.4;26.8;28.2;29.5;30.9;32.3;33.6;35.0;36.3;37.6;38.9;40.0;41.1;42.2;43.1;44.0;44.8
210;Medium variant;Brazil;;76;31.3;33.4;35.5;37.4;39.3;41.2;43.1;44.8;46.1;47.2;48.1;48.8;49.4;49.8;50.0;50.2;50.2;50.2
211;Medium variant;Chile;;152;34.4;36.1;38.0;40.1;42.1;44.0;45.6;46.9;48.0;48.8;49.5;50.1;50.6;51.0;51.2;51.3;51.3;51.4
212;Medium variant;Colombia;;170;30.0;32.2;34.3;36.4;38.4;40.2;41.9;43.4;44.8;46.0;47.0;47.8;48.5;48.9;49.2;49.5;49.6;49.7
213;Medium variant;Ecuador;;218;26.6;28.1;29.7;31.2;32.8;34.3;35.8;37.4;38.9;40.3;41.7;43.0;44.2;45.2;46.1;47.0;47.7;48.3
214;Medium variant;French Guiana;;254;24.5;25.3;26.4;27.6;28.7;29.9;31.0;32.0;32.9;33.9;34.9;36.0;37.1;38.2;39.3;40.4;41.4;42.3
215;Medium variant;Guyana;;328;24.7;26.1;27.9;29.9;31.7;32.9;33.3;34.0;35.2;36.8;38.3;39.7;40.7;41.4;42.0;42.6;43.3;44.1
216;Medium variant;Paraguay;;600;24.9;26.5;28.1;29.8;31.2;32.7;34.1;35.5;37.0;38.3;39.6;40.8;41.8;42.8;43.6;44.3;45.0;45.7
217;Medium variant;Peru;;604;27.5;29.1;30.8;32.4;34.0;35.6;37.2;38.7;40.3;41.8;43.2;44.5;45.5;46.5;47.3;48.1;48.7;49.3
218;Medium variant;Suriname;;740;29.0;30.4;31.5;32.7;34.1;35.4;36.7;37.9;39.0;40.1;41.1;42.0;42.9;43.7;44.4;45.0;45.5;46.0
219;Medium variant;Uruguay;;858;34.9;35.6;36.6;37.8;39.1;40.3;41.4;42.5;43.4;44.3;45.2;45.9;46.6;47.2;47.6;48.0;48.3;48.6
220;Medium variant;Venezuela (Bolivarian Republic of);;862;27.4;29.0;30.6;32.1;33.6;35.0;36.5;38.0;39.4;40.7;41.9;43.1;44.1;45.0;45.8;46.5;47.1;47.6
221;Medium variant;NORTHERN AMERICA;27;905;38.3;38.9;39.6;40.4;41.2;41.6;41.9;42.1;42.2;42.4;42.8;43.1;43.5;43.8;44.0;44.3;44.6;45.0
222;Medium variant;Canada;;124;40.6;41.4;42.5;43.5;44.4;45.4;45.7;45.5;45.5;45.7;46.0;46.3;46.6;46.7;46.8;47.0;47.2;47.6
223;Medium variant;United States of America;;840;38.0;38.6;39.3;40.0;40.8;41.2;41.5;41.7;41.8;42.1;42.4;42.8;43.2;43.5;43.7;44.0;44.3;44.7
224;Medium variant;OCEANIA;;909;32.9;33.6;34.3;35.1;35.7;36.2;36.8;37.4;38.0;38.7;39.4;40.0;40.7;41.3;41.9;42.5;43.2;43.9
225;Medium variant;Australia/New Zealand;;927;37.6;38.0;38.9;39.9;40.7;41.1;41.3;41.6;42.0;42.6;43.2;43.8;44.3;44.7;45.1;45.6;46.2;46.8
226;Medium variant;Australia;28;36;37.5;37.9;38.9;39.8;40.6;41.0;41.1;41.4;41.8;42.3;43.0;43.5;44.0;44.4;44.8;45.3;45.9;46.6
227;Medium variant;New Zealand;;554;38.0;38.6;39.3;40.0;41.0;41.9;42.5;43.0;43.6;44.2;44.8;45.4;46.1;46.7;47.3;47.8;48.3;48.8
228;Medium variant;Melanesia;;928;22.0;22.9;23.8;24.8;25.9;26.9;27.9;28.9;29.8;30.8;31.8;32.8;33.7;34.6;35.5;36.4;37.3;38.1
229;Medium variant;Fiji;;242;27.6;28.6;29.6;30.5;31.4;32.6;34.0;35.4;36.7;37.9;39.1;40.2;41.3;42.5;43.6;44.7;45.7;46.5
230;Medium variant;New Caledonia;;540;33.1;33.9;35.0;36.5;37.8;39.0;40.0;40.8;41.7;42.5;43.3;44.1;44.7;45.3;45.8;46.2;46.6;47.0
231;Medium variant;Papua New Guinea;;598;21.2;22.2;23.2;24.3;25.3;26.3;27.3;28.2;29.2;30.2;31.2;32.2;33.1;34.0;34.9;35.8;36.6;37.5
232;Medium variant;Solomon Islands;;90;19.9;20.9;22.0;23.2;24.5;25.7;26.8;27.9;29.0;30.1;31.3;32.5;33.7;34.9;36.1;37.2;38.2;39.3
233;Medium variant;Vanuatu;;548;22.2;23.1;24.2;25.2;26.5;27.8;29.0;30.2;31.4;32.6;33.8;34.9;36.1;37.2;38.4;39.5;40.6;41.6
234;Medium variant;Micronesia;29;954;26.3;27.5;28.8;30.3;31.6;32.8;33.9;34.9;35.9;36.9;37.8;38.7;39.7;40.6;41.5;42.3;43.0;43.6
235;Medium variant;Guam;;316;30.1;31.4;32.8;34.3;35.9;37.4;38.8;39.9;41.0;42.1;43.3;44.5;45.7;46.7;47.6;48.3;49.0;49.6
236;Medium variant;Kiribati;;296;22.4;23.2;23.8;24.2;25.4;26.5;27.5;28.4;29.2;30.0;30.8;31.6;32.5;33.4;34.4;35.3;36.2;37.1
237;Medium variant;Micronesia (Fed. States of);;583;21.5;23.0;24.4;25.6;26.8;28.0;29.3;30.9;32.6;34.2;35.8;37.3;38.7;39.7;40.4;41.2;42.1;43.3
238;Medium variant;Polynesia;30;957;26.2;27.5;28.9;30.2;31.5;32.6;33.8;35.1;36.3;37.4;38.5;39.6;40.8;41.9;43.0;44.0;44.8;45.6
239;Medium variant;French Polynesia;;258;31.5;33.2;35.3;37.3;39.2;40.9;42.3;43.2;43.6;44.9;46.1;47.1;48.0;48.6;49.0;49.2;49.6;50.1
240;Medium variant;Samoa;;882;21.2;22.0;23.0;24.0;25.3;26.5;27.5;28.5;29.6;30.9;32.3;33.9;35.6;37.3;38.9;40.3;41.5;42.5
241;Medium variant;Tonga;;776;21.3;22.3;23.4;24.6;25.8;26.7;27.6;28.4;29.4;30.6;32.0;33.4;34.8;36.2;37.4;38.5;39.4;40.4
