;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
United Nations;;;;;;;;;;;;;;;;;;;;;
Population Division;;;;;;;;;;;;;;;;;;;;;
Department of Economic and Social Affairs;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
World Population Prospects: The 2015 Revision;;;;;;;;;;;;;;;;;;;;;
File POP/2: Average annual rate of population change by major area, region and country, 1950-2100 (percentage);;;;;;;;;;;;;;;;;;;;;
Instant-replacement-fertility variant, 2015 - 2100;;;;;;;;;;;;;;;;;;;;;
POP/DB/WPP/Rev.2015/POP/F02;;;;;;;;;;;;;;;;;;;;;
July 2015 - Copyright © 2015 by United Nations. All rights reserved;;;;;;;;;;;;;;;;;;;;;
Suggested citation: United Nations, Department of Economic and Social Affairs, Population Division (2015). World Population Prospects: The 2015 Revision, DVD Edition.;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;Average annual rate of population change (percentage);;;;;;;;;;;;;;;;
Index;Variant;Major area, region, country or area *;Notes;Country code;2015-2020;2020-2025;2025-2030;2030-2035;2035-2040;2040-2045;2045-2050;2050-2055;2055-2060;2060-2065;2065-2070;2070-2075;2075-2080;2080-2085;2085-2090;2090-2095;2095-2100
107;Instant-replacement;Indonesia;;360;0.92;0.84;0.75;0.66;0.54;0.43;0.32;0.25;0.21;0.18;0.16;0.15;0.13;0.12;0.11;0.12;0.14
108;Instant-replacement;Lao People's Democratic Republic;;418;1.20;1.20;1.15;1.08;0.96;0.81;0.68;0.59;0.51;0.42;0.32;0.21;0.13;0.08;0.05;0.05;0.04
109;Instant-replacement;Malaysia;8;458;1.47;1.37;1.22;1.03;0.86;0.74;0.70;0.66;0.60;0.50;0.40;0.33;0.29;0.29;0.30;0.30;0.28
110;Instant-replacement;Myanmar;;104;0.90;0.85;0.78;0.68;0.54;0.41;0.31;0.26;0.24;0.21;0.17;0.14;0.11;0.10;0.12;0.15;0.16
111;Instant-replacement;Philippines;;608;0.94;0.97;0.94;0.86;0.73;0.61;0.50;0.40;0.34;0.28;0.23;0.17;0.12;0.09;0.08;0.09;0.11
112;Instant-replacement;Singapore;;702;1.93;1.20;1.00;0.80;0.62;0.53;0.52;0.50;0.43;0.36;0.31;0.31;0.34;0.39;0.40;0.38;0.34
113;Instant-replacement;Thailand;;764;0.61;0.43;0.27;0.13;0.03;-0.04;-0.08;-0.11;-0.14;-0.16;-0.13;-0.08;-0.01;0.05;0.07;0.08;0.09
114;Instant-replacement;Timor-Leste;;626;0.09;0.24;0.39;0.55;0.59;0.38;0.00;-0.22;-0.23;-0.19;-0.23;-0.41;-0.66;-0.84;-0.92;-0.89;-0.80
115;Instant-replacement;Viet Nam;;704;1.15;0.91;0.70;0.58;0.51;0.46;0.38;0.28;0.18;0.11;0.07;0.06;0.05;0.05;0.05;0.07;0.08
116;Instant-replacement;Western Asia;;922;1.18;1.17;1.10;1.01;0.91;0.78;0.64;0.53;0.44;0.38;0.31;0.25;0.20;0.16;0.14;0.13;0.14
117;Instant-replacement;Armenia;;51;0.67;0.39;0.13;-0.02;-0.03;0.02;0.04;0.00;-0.08;-0.15;-0.16;-0.12;-0.06;-0.00;0.03;0.04;0.04
118;Instant-replacement;Azerbaijan;9;31;0.98;0.63;0.39;0.32;0.29;0.20;0.07;0.00;-0.03;-0.03;-0.03;-0.03;-0.01;0.04;0.09;0.11;0.10
119;Instant-replacement;Bahrain;;48;1.58;1.22;1.03;0.93;0.81;0.63;0.51;0.39;0.29;0.20;0.13;0.08;0.04;0.02;0.02;0.03;0.05
120;Instant-replacement;Cyprus;10;196;1.38;1.14;0.96;0.79;0.69;0.68;0.72;0.70;0.61;0.50;0.42;0.40;0.42;0.45;0.46;0.45;0.43
121;Instant-replacement;Georgia;11;268;0.11;-0.02;-0.17;-0.31;-0.36;-0.30;-0.27;-0.31;-0.39;-0.45;-0.44;-0.36;-0.25;-0.18;-0.13;-0.12;-0.13
122;Instant-replacement;Iraq;;368;1.27;1.31;1.41;1.44;1.27;1.03;0.83;0.68;0.61;0.55;0.45;0.34;0.24;0.17;0.13;0.12;0.12
123;Instant-replacement;Israel;;376;1.00;0.97;0.96;0.97;0.94;0.86;0.74;0.61;0.53;0.50;0.48;0.44;0.39;0.33;0.27;0.22;0.20
124;Instant-replacement;Jordan;;400;0.63;0.30;0.87;1.23;1.16;0.95;0.70;0.52;0.46;0.45;0.41;0.33;0.22;0.14;0.10;0.10;0.09
125;Instant-replacement;Kuwait;;414;2.10;1.66;1.39;1.13;1.02;0.92;0.82;0.67;0.53;0.41;0.35;0.33;0.35;0.35;0.33;0.31;0.27
126;Instant-replacement;Lebanon;;422;0.47;-1.35;-0.14;0.73;0.53;0.47;0.49;0.48;0.40;0.25;0.12;0.05;0.02;0.03;0.04;0.05;0.07
127;Instant-replacement;Oman;;512;1.11;0.88;0.72;0.62;0.63;0.71;0.79;0.62;0.46;0.33;0.25;0.20;0.17;0.14;0.12;0.12;0.12
128;Instant-replacement;Qatar;;634;1.92;1.59;1.20;1.01;0.93;0.86;0.80;0.70;0.60;0.49;0.39;0.31;0.22;0.15;0.12;0.13;0.17
129;Instant-replacement;Saudi Arabia;;682;1.37;1.21;1.13;1.06;0.97;0.81;0.62;0.46;0.37;0.34;0.32;0.29;0.24;0.19;0.16;0.14;0.15
130;Instant-replacement;State of Palestine;12;275;1.27;1.41;1.45;1.44;1.30;1.07;0.87;0.74;0.66;0.60;0.50;0.38;0.27;0.18;0.12;0.09;0.09
131;Instant-replacement;Syrian Arab Republic;;760;2.05;3.68;2.13;1.12;1.03;0.90;0.76;0.64;0.55;0.47;0.40;0.34;0.27;0.21;0.17;0.15;0.14
132;Instant-replacement;Turkey;;792;0.97;0.75;0.82;0.79;0.69;0.60;0.51;0.43;0.36;0.28;0.22;0.18;0.15;0.14;0.13;0.12;0.11
133;Instant-replacement;United Arab Emirates;;784;1.59;1.40;1.21;1.14;1.07;0.98;0.86;0.74;0.64;0.58;0.52;0.46;0.39;0.33;0.32;0.34;0.37
134;Instant-replacement;Yemen;;887;1.14;1.24;1.34;1.31;1.16;0.95;0.77;0.61;0.48;0.39;0.29;0.19;0.11;0.07;0.06;0.09;0.13
135;Instant-replacement;EUROPE;;908;0.33;0.20;0.10;0.03;0.02;0.05;0.10;0.12;0.10;0.08;0.10;0.15;0.22;0.28;0.29;0.28;0.26
136;Instant-replacement;Eastern Europe;;923;0.13;-0.05;-0.21;-0.30;-0.29;-0.19;-0.08;-0.04;-0.08;-0.12;-0.09;0.01;0.13;0.21;0.23;0.20;0.16
137;Instant-replacement;Belarus;;112;0.03;-0.12;-0.27;-0.34;-0.31;-0.20;-0.08;-0.05;-0.08;-0.10;-0.05;0.04;0.15;0.22;0.23;0.20;0.16
138;Instant-replacement;Bulgaria;;100;-0.46;-0.59;-0.72;-0.80;-0.79;-0.70;-0.59;-0.55;-0.58;-0.59;-0.52;-0.38;-0.21;-0.08;-0.03;-0.04;-0.08
139;Instant-replacement;Czech Republic;;203;0.40;0.23;0.05;-0.06;-0.06;0.01;0.10;0.13;0.05;-0.04;-0.06;0.02;0.15;0.26;0.30;0.28;0.24
140;Instant-replacement;Hungary;;348;0.10;-0.01;-0.12;-0.21;-0.23;-0.18;-0.06;0.05;0.04;-0.01;-0.02;0.03;0.13;0.23;0.29;0.28;0.23
141;Instant-replacement;Poland;;616;0.42;0.21;0.01;-0.14;-0.20;-0.16;-0.05;0.00;-0.05;-0.15;-0.21;-0.18;-0.06;0.06;0.14;0.15;0.13
142;Instant-replacement;Republic of Moldova;13;498;0.46;0.22;-0.05;-0.25;-0.31;-0.23;-0.12;-0.11;-0.19;-0.29;-0.31;-0.22;-0.06;0.07;0.13;0.10;0.05
143;Instant-replacement;Romania;;642;-0.37;-0.38;-0.40;-0.42;-0.43;-0.42;-0.37;-0.34;-0.35;-0.33;-0.25;-0.13;-0.02;0.05;0.07;0.06;0.05
144;Instant-replacement;Russian Federation;;643;0.19;-0.02;-0.19;-0.27;-0.23;-0.11;-0.00;0.03;-0.01;-0.03;0.01;0.11;0.23;0.29;0.29;0.24;0.20
145;Instant-replacement;Slovakia;;703;0.48;0.29;0.07;-0.10;-0.18;-0.14;-0.03;0.03;-0.03;-0.13;-0.16;-0.10;0.03;0.16;0.22;0.21;0.16
146;Instant-replacement;Ukraine;14;804;-0.14;-0.30;-0.45;-0.53;-0.50;-0.39;-0.26;-0.21;-0.25;-0.27;-0.22;-0.07;0.08;0.18;0.18;0.13;0.09
147;Instant-replacement;Northern Europe;;924;0.67;0.61;0.52;0.46;0.43;0.44;0.46;0.44;0.40;0.37;0.37;0.39;0.39;0.39;0.37;0.36;0.34
148;Instant-replacement;Channel Islands;15;830;0.82;0.74;0.65;0.56;0.48;0.46;0.49;0.49;0.47;0.45;0.45;0.47;0.50;0.52;0.52;0.50;0.47
149;Instant-replacement;Denmark;;208;0.56;0.57;0.53;0.45;0.39;0.36;0.40;0.44;0.45;0.44;0.43;0.42;0.42;0.41;0.39;0.37;0.36
150;Instant-replacement;Estonia;;233;0.01;-0.13;-0.27;-0.34;-0.30;-0.23;-0.16;-0.14;-0.17;-0.21;-0.20;-0.13;-0.03;0.05;0.11;0.11;0.08
151;Instant-replacement;Faeroe Islands;;234;0.12;0.17;0.27;0.33;0.28;0.13;0.01;-0.02;0.06;0.17;0.22;0.21;0.15;0.09;0.07;0.07;0.08
152;Instant-replacement;Finland;16;246;0.47;0.41;0.32;0.23;0.17;0.19;0.25;0.30;0.31;0.31;0.31;0.31;0.31;0.32;0.32;0.31;0.30
153;Instant-replacement;Iceland;;352;0.86;0.80;0.71;0.60;0.50;0.44;0.39;0.36;0.33;0.30;0.28;0.26;0.24;0.23;0.22;0.22;0.22
154;Instant-replacement;Ireland;;372;0.83;0.75;0.65;0.64;0.64;0.60;0.51;0.40;0.31;0.28;0.29;0.31;0.33;0.34;0.33;0.30;0.26
155;Instant-replacement;Isle of Man;;833;0.80;0.72;0.64;0.59;0.53;0.50;0.45;0.44;0.42;0.41;0.41;0.41;0.41;0.40;0.38;0.36;0.35
156;Instant-replacement;Latvia;;428;-0.19;-0.28;-0.39;-0.43;-0.40;-0.31;-0.19;-0.11;-0.10;-0.13;-0.11;-0.04;0.07;0.16;0.21;0.19;0.14
157;Instant-replacement;Lithuania;;440;-0.31;-0.25;-0.30;-0.38;-0.39;-0.30;-0.16;-0.06;-0.04;-0.06;-0.05;0.01;0.10;0.18;0.20;0.18;0.14
158;Instant-replacement;Norway;17;578;1.22;0.97;0.89;0.78;0.70;0.67;0.69;0.67;0.63;0.58;0.55;0.55;0.54;0.53;0.51;0.48;0.46
159;Instant-replacement;Sweden;;752;0.78;0.75;0.65;0.55;0.54;0.59;0.63;0.62;0.58;0.54;0.53;0.54;0.53;0.51;0.49;0.47;0.46
160;Instant-replacement;United Kingdom;;826;0.71;0.64;0.55;0.49;0.47;0.47;0.47;0.44;0.39;0.37;0.37;0.38;0.38;0.37;0.36;0.35;0.33
161;Instant-replacement;Southern Europe;;925;0.31;0.19;0.11;0.08;0.05;0.04;0.05;0.06;0.03;-0.00;0.02;0.09;0.18;0.27;0.31;0.31;0.29
162;Instant-replacement;Albania;;8;0.52;0.41;0.17;-0.07;-0.20;-0.22;-0.19;-0.16;-0.20;-0.28;-0.34;-0.36;-0.38;-0.39;-0.38;-0.33;-0.26
163;Instant-replacement;Andorra;;20;0.33;0.66;0.61;0.60;0.54;0.46;0.37;0.23;0.11;0.06;0.10;0.19;0.30;0.40;0.44;0.42;0.39
164;Instant-replacement;Bosnia and Herzegovina;;70;0.30;0.10;-0.09;-0.26;-0.36;-0.32;-0.17;-0.09;-0.14;-0.22;-0.25;-0.18;-0.04;0.08;0.14;0.13;0.11
165;Instant-replacement;Croatia;;191;0.00;-0.08;-0.15;-0.21;-0.24;-0.22;-0.14;-0.07;-0.07;-0.09;-0.10;-0.06;0.02;0.10;0.14;0.14;0.13
166;Instant-replacement;Gibraltar;;292;0.37;0.24;0.11;0.05;0.04;0.05;0.03;-0.00;-0.03;-0.04;-0.02;0.00;0.02;0.05;0.08;0.12;0.13
167;Instant-replacement;Greece;;300;0.24;0.11;0.04;0.01;-0.01;0.00;0.03;0.04;0.00;-0.04;-0.04;0.02;0.12;0.22;0.28;0.28;0.26
168;Instant-replacement;Holy See;18;336;0.54;0.46;0.59;0.52;0.69;0.83;1.06;1.08;1.06;1.04;1.02;1.03;1.08;1.14;1.14;1.13;1.10
169;Instant-replacement;Italy;;380;0.30;0.19;0.11;0.07;0.04;0.02;0.03;0.04;0.03;0.02;0.06;0.13;0.22;0.29;0.32;0.32;0.31
170;Instant-replacement;Malta;;470;0.55;0.47;0.39;0.23;0.07;-0.01;0.05;0.16;0.20;0.18;0.10;0.05;0.07;0.13;0.20;0.25;0.26
171;Instant-replacement;Montenegro;;499;0.29;0.19;0.11;0.02;-0.06;-0.09;-0.06;-0.02;-0.02;-0.04;-0.05;-0.04;0.00;0.05;0.07;0.06;0.06
172;Instant-replacement;Portugal;;620;0.14;0.13;0.12;0.11;0.08;0.06;0.10;0.14;0.13;0.09;0.10;0.15;0.23;0.32;0.36;0.35;0.32
173;Instant-replacement;San Marino;;674;0.87;0.60;0.46;0.35;0.25;0.23;0.26;0.26;0.24;0.22;0.22;0.26;0.32;0.39;0.40;0.38;0.37
174;Instant-replacement;Serbia;19;688;-0.10;-0.16;-0.22;-0.29;-0.34;-0.33;-0.23;-0.16;-0.15;-0.17;-0.17;-0.14;-0.08;-0.01;0.03;0.04;0.04
175;Instant-replacement;Slovenia;;705;0.33;0.15;0.01;-0.09;-0.12;-0.10;-0.07;-0.07;-0.12;-0.15;-0.13;-0.04;0.08;0.18;0.24;0.24;0.21
176;Instant-replacement;Spain;20;724;0.46;0.30;0.22;0.23;0.21;0.20;0.17;0.14;0.09;0.04;0.05;0.13;0.25;0.35;0.40;0.39;0.35
177;Instant-replacement;TFYR Macedonia;21;807;0.47;0.33;0.18;0.03;-0.07;-0.09;-0.02;0.03;-0.01;-0.07;-0.10;-0.08;-0.00;0.07;0.12;0.12;0.11
178;Instant-replacement;Western Europe;;926;0.45;0.37;0.31;0.24;0.18;0.15;0.16;0.19;0.20;0.21;0.23;0.24;0.26;0.29;0.32;0.32;0.30
179;Instant-replacement;Austria;;40;0.60;0.54;0.43;0.31;0.22;0.21;0.24;0.26;0.23;0.20;0.20;0.22;0.26;0.31;0.35;0.36;0.35
180;Instant-replacement;Belgium;;56;0.73;0.47;0.42;0.37;0.34;0.32;0.32;0.30;0.28;0.27;0.29;0.32;0.34;0.35;0.35;0.34;0.33
181;Instant-replacement;France;;250;0.45;0.40;0.38;0.36;0.31;0.26;0.23;0.22;0.22;0.24;0.25;0.27;0.27;0.26;0.26;0.25;0.23
182;Instant-replacement;Germany;;276;0.31;0.24;0.14;0.05;-0.02;-0.03;0.02;0.09;0.12;0.13;0.15;0.17;0.20;0.27;0.33;0.35;0.33
183;Instant-replacement;Liechtenstein;;438;0.94;0.87;0.75;0.60;0.46;0.43;0.47;0.50;0.49;0.47;0.47;0.49;0.52;0.53;0.52;0.49;0.46
184;Instant-replacement;Luxembourg;;442;1.61;1.49;1.24;1.14;1.05;0.99;0.99;0.96;0.90;0.83;0.78;0.75;0.73;0.72;0.70;0.66;0.62
185;Instant-replacement;Monaco;;492;0.42;0.46;0.51;0.50;0.44;0.45;0.52;0.57;0.60;0.62;0.65;0.68;0.70;0.68;0.64;0.60;0.56
186;Instant-replacement;Netherlands;;528;0.48;0.43;0.36;0.27;0.17;0.11;0.12;0.15;0.17;0.20;0.23;0.25;0.27;0.28;0.28;0.27;0.26
187;Instant-replacement;Switzerland;;756;1.16;0.94;0.82;0.69;0.60;0.57;0.61;0.62;0.58;0.53;0.50;0.50;0.51;0.54;0.55;0.54;0.51
188;Instant-replacement;LATIN AMERICA AND THE CARIBBEAN;;904;1.03;0.96;0.86;0.75;0.65;0.56;0.48;0.42;0.35;0.28;0.22;0.17;0.14;0.12;0.11;0.10;0.10
189;Instant-replacement;Caribbean;;915;0.59;0.56;0.49;0.42;0.32;0.24;0.16;0.10;0.04;0.00;-0.02;-0.03;-0.03;-0.03;-0.03;-0.02;0
190;Instant-replacement;Anguilla;;660;1.18;0.72;0.52;0.35;0.23;0.16;0.10;0.05;0.02;0.02;0.03;0.06;0.09;0.12;0.15;0.16;0.15
191;Instant-replacement;Antigua and Barbuda;;28;1.00;0.96;0.87;0.74;0.61;0.49;0.40;0.34;0.30;0.28;0.28;0.26;0.23;0.19;0.16;0.15;0.15
192;Instant-replacement;Aruba;;533;0.57;0.50;0.41;0.25;0.07;-0.05;-0.04;0.05;0.14;0.18;0.18;0.17;0.16;0.15;0.15;0.15;0.16
193;Instant-replacement;Bahamas;;44;1.30;1.15;0.98;0.81;0.69;0.64;0.62;0.59;0.53;0.47;0.41;0.39;0.37;0.36;0.36;0.34;0.33
194;Instant-replacement;Barbados;;52;0.41;0.30;0.19;0.09;0.01;-0.01;-0.00;0.03;0.05;0.07;0.10;0.13;0.16;0.18;0.19;0.18;0.16
195;Instant-replacement;British Virgin Islands;;92;1.63;0.95;0.77;0.61;0.48;0.40;0.32;0.25;0.18;0.14;0.12;0.12;0.12;0.13;0.13;0.12;0.13
196;Instant-replacement;Caribbean Netherlands;22;535;1.41;0.87;0.73;0.61;0.50;0.45;0.43;0.40;0.37;0.37;0.40;0.43;0.46;0.47;0.47;0.44;0.41
197;Instant-replacement;Cayman Islands;;136;1.42;1.27;1.13;0.99;0.88;0.78;0.71;0.66;0.65;0.66;0.68;0.67;0.65;0.60;0.55;0.51;0.46
198;Instant-replacement;Cuba;;192;0.26;0.21;0.12;0.02;-0.06;-0.12;-0.17;-0.23;-0.29;-0.31;-0.26;-0.16;-0.07;-0.04;-0.02;0.01;0.04
199;Instant-replacement;Curaçao;;531;0.83;0.76;0.65;0.55;0.48;0.44;0.44;0.42;0.42;0.42;0.43;0.42;0.39;0.36;0.33;0.31;0.30
200;Instant-replacement;Dominica;;212;0.66;0.57;0.37;0.19;0.11;0.11;0.09;0.01;-0.09;-0.16;-0.19;-0.18;-0.21;-0.25;-0.24;-0.19;-0.12
201;Instant-replacement;Dominican Republic;;214;0.87;0.83;0.78;0.71;0.59;0.47;0.37;0.30;0.25;0.20;0.14;0.09;0.05;0.02;-0.01;-0.02;-0.03
202;Instant-replacement;Grenada;;308;0.49;0.43;0.28;0.21;0.15;0.09;-0.01;-0.12;-0.23;-0.32;-0.38;-0.42;-0.44;-0.44;-0.42;-0.39;-0.37
203;Instant-replacement;Guadeloupe;23;312;0.36;0.31;0.29;0.27;0.21;0.10;-0.05;-0.15;-0.17;-0.14;-0.08;-0.05;-0.04;-0.05;-0.07;-0.09;-0.11
204;Instant-replacement;Haiti;;332;0.81;0.83;0.81;0.75;0.64;0.50;0.37;0.28;0.22;0.17;0.10;0.04;-0.00;-0.02;-0.02;0.01;0.04
205;Instant-replacement;Jamaica;;388;0.43;0.33;0.16;0.04;-0.04;-0.07;-0.11;-0.18;-0.26;-0.34;-0.39;-0.43;-0.46;-0.47;-0.47;-0.43;-0.38
206;Instant-replacement;Martinique;;474;0.02;0.07;0.02;-0.08;-0.21;-0.34;-0.41;-0.38;-0.30;-0.20;-0.08;0.02;0.06;0.06;0.02;0.00;-0.00
207;Instant-replacement;Montserrat;;500;0.47;0.39;0.34;0.25;0.16;0.08;-0.01;-0.01;-0.05;-0.04;-0.04;0;0.01;0.01;0.04;0.02;0.04
208;Instant-replacement;Puerto Rico;;630;0.30;0.26;0.19;0.07;-0.02;-0.05;-0.06;-0.07;-0.12;-0.18;-0.21;-0.20;-0.17;-0.14;-0.12;-0.10;-0.07
209;Instant-replacement;Saint Kitts and Nevis;;659;1.06;0.93;0.82;0.70;0.58;0.47;0.38;0.31;0.27;0.23;0.19;0.17;0.16;0.16;0.15;0.14;0.13
210;Instant-replacement;Saint Lucia;;662;0.92;0.83;0.71;0.58;0.47;0.39;0.33;0.27;0.21;0.16;0.12;0.10;0.08;0.07;0.06;0.06;0.06
211;Instant-replacement;Saint Vincent and the Grenadines;;670;0.38;0.35;0.31;0.26;0.23;0.14;0.06;0.01;-0.04;-0.09;-0.12;-0.14;-0.15;-0.16;-0.16;-0.16;-0.15
212;Instant-replacement;Sint Maarten (Dutch part);;534;1.56;1.40;1.19;0.99;0.87;0.85;0.84;0.80;0.75;0.72;0.72;0.75;0.74;0.71;0.66;0.62;0.60
213;Instant-replacement;Trinidad and Tobago;;780;0.54;0.31;0.15;0.07;0.03;0.02;0.01;-0.03;-0.07;-0.10;-0.07;-0.01;0.06;0.10;0.11;0.10;0.10
214;Instant-replacement;Turks and Caicos Islands;;796;1.58;1.41;1.29;1.17;1.02;0.87;0.75;0.66;0.62;0.59;0.57;0.56;0.55;0.52;0.48;0.43;0.39
215;Instant-replacement;United States Virgin Islands;;850;0.08;-0.02;-0.10;-0.20;-0.32;-0.43;-0.49;-0.48;-0.45;-0.41;-0.36;-0.33;-0.32;-0.33;-0.34;-0.37;-0.37
216;Instant-replacement;Central America;;916;1.16;1.11;1.03;0.92;0.80;0.69;0.59;0.51;0.43;0.35;0.27;0.21;0.15;0.11;0.08;0.07;0.06
217;Instant-replacement;Belize;;84;1.72;1.65;1.52;1.36;1.19;1.03;0.91;0.82;0.73;0.63;0.54;0.45;0.39;0.35;0.33;0.33;0.32
218;Instant-replacement;Costa Rica;;188;1.20;1.05;0.88;0.74;0.64;0.55;0.47;0.40;0.33;0.26;0.20;0.16;0.13;0.11;0.11;0.12;0.14
219;Instant-replacement;El Salvador;;222;0.54;0.57;0.53;0.47;0.37;0.30;0.24;0.19;0.13;0.05;-0.02;-0.08;-0.13;-0.17;-0.19;-0.19;-0.16
220;Instant-replacement;Guatemala;;320;1.23;1.30;1.32;1.27;1.12;0.96;0.83;0.73;0.65;0.57;0.47;0.37;0.29;0.21;0.16;0.12;0.10
221;Instant-replacement;Honduras;;340;1.30;1.31;1.23;1.11;0.96;0.83;0.73;0.64;0.56;0.46;0.36;0.27;0.20;0.15;0.11;0.10;0.09
222;Instant-replacement;Mexico;;484;1.17;1.10;1.00;0.88;0.76;0.66;0.56;0.48;0.40;0.32;0.25;0.19;0.14;0.10;0.08;0.07;0.06
223;Instant-replacement;Nicaragua;;558;1.04;1.03;0.99;0.93;0.81;0.70;0.60;0.50;0.41;0.32;0.23;0.14;0.07;0.02;-0.01;-0.02;-0.02
224;Instant-replacement;Panama;;591;1.29;1.21;1.10;0.99;0.87;0.75;0.65;0.57;0.49;0.42;0.36;0.30;0.26;0.22;0.19;0.17;0.15
225;Instant-replacement;South America;;931;1.03;0.93;0.82;0.71;0.62;0.54;0.47;0.41;0.34;0.27;0.22;0.18;0.15;0.14;0.13;0.12;0.12
226;Instant-replacement;Argentina;;32;0.81;0.78;0.74;0.69;0.63;0.57;0.51;0.45;0.39;0.34;0.28;0.24;0.20;0.17;0.16;0.14;0.14
227;Instant-replacement;Bolivia (Plurinational State of);;68;1.04;1.06;1.06;1.00;0.88;0.75;0.64;0.56;0.49;0.42;0.35;0.27;0.20;0.16;0.13;0.11;0.10
228;Instant-replacement;Brazil;;76;1.04;0.92;0.78;0.65;0.56;0.49;0.44;0.38;0.30;0.23;0.18;0.14;0.13;0.13;0.13;0.13;0.13
229;Instant-replacement;Chile;;152;1.21;1.06;0.83;0.69;0.59;0.52;0.46;0.40;0.32;0.26;0.21;0.19;0.17;0.16;0.15;0.15;0.16
230;Instant-replacement;Colombia;;170;1.03;0.91;0.77;0.63;0.52;0.43;0.36;0.31;0.25;0.20;0.16;0.13;0.11;0.10;0.10;0.10;0.11
231;Instant-replacement;Ecuador;;218;1.18;1.14;1.08;0.99;0.88;0.76;0.66;0.58;0.51;0.44;0.37;0.30;0.24;0.18;0.15;0.13;0.11
232;Instant-replacement;Falkland Islands (Malvinas);;238;0.27;0.16;0.03;-0.02;-0.02;0.01;0.02;0.02;0;-0.01;0.01;0.09;0.11;0.11;0.14;0.14;0.12
233;Instant-replacement;French Guiana;;254;1.66;1.66;1.67;1.63;1.51;1.33;1.13;0.95;0.86;0.82;0.77;0.70;0.61;0.51;0.42;0.36;0.31
234;Instant-replacement;Guyana;;328;0.27;0.35;0.25;0.08;-0.11;-0.24;-0.29;-0.29;-0.29;-0.33;-0.42;-0.53;-0.60;-0.63;-0.59;-0.51;-0.45
235;Instant-replacement;Paraguay;;600;1.01;0.99;0.92;0.83;0.71;0.59;0.49;0.42;0.36;0.28;0.20;0.12;0.06;0.03;0.03;0.05;0.06
236;Instant-replacement;Peru;;604;1.03;1.00;0.95;0.87;0.78;0.68;0.57;0.49;0.42;0.35;0.29;0.23;0.17;0.13;0.11;0.10;0.09
237;Instant-replacement;Suriname;;740;0.69;0.63;0.55;0.46;0.36;0.25;0.16;0.11;0.08;0.07;0.04;0.01;-0.01;-0.02;-0.01;-0.00;0.01
238;Instant-replacement;Uruguay;;858;0.44;0.41;0.37;0.33;0.28;0.24;0.22;0.19;0.16;0.13;0.10;0.07;0.06;0.06;0.05;0.05;0.06
239;Instant-replacement;Venezuela (Bolivarian Republic of);;862;1.10;1.04;0.96;0.87;0.76;0.65;0.56;0.48;0.43;0.38;0.32;0.27;0.21;0.18;0.15;0.14;0.13
240;Instant-replacement;NORTHERN AMERICA;;905;0.87;0.82;0.73;0.63;0.56;0.53;0.53;0.54;0.54;0.52;0.50;0.48;0.46;0.45;0.43;0.41;0.39
241;Instant-replacement;Bermuda;;60;-0.15;0.10;0.03;-0.07;-0.19;-0.27;-0.25;-0.17;-0.08;-0.01;0.04;0.07;0.09;0.11;0.12;0.13;0.12
242;Instant-replacement;Canada;;124;1.24;1.08;0.94;0.79;0.69;0.67;0.69;0.70;0.68;0.64;0.61;0.59;0.59;0.59;0.58;0.56;0.53
243;Instant-replacement;Greenland;;304;0.23;0.26;0.09;-0.07;-0.16;-0.18;-0.16;-0.12;-0.08;-0.06;-0.05;-0.05;-0.04;-0.03;-0.01;0.01;0.02
244;Instant-replacement;Saint Pierre and Miquelon;;666;0.39;0.81;0.75;0.65;0.52;0.40;0.33;0.28;0.25;0.22;0.19;0.17;0.15;0.14;0.14;0.12;0.13
245;Instant-replacement;United States of America;;840;0.83;0.79;0.70;0.62;0.55;0.51;0.52;0.52;0.52;0.51;0.49;0.47;0.45;0.43;0.41;0.39;0.38
246;Instant-replacement;OCEANIA;;909;1.25;1.15;1.07;0.99;0.90;0.84;0.79;0.74;0.69;0.64;0.60;0.56;0.53;0.50;0.48;0.46;0.45
247;Instant-replacement;Australia/New Zealand;;927;1.37;1.22;1.10;0.99;0.92;0.89;0.89;0.85;0.81;0.76;0.72;0.68;0.66;0.63;0.61;0.58;0.55
248;Instant-replacement;Australia;24;36;1.46;1.28;1.15;1.04;0.97;0.95;0.95;0.91;0.86;0.80;0.75;0.72;0.69;0.66;0.64;0.61;0.58
249;Instant-replacement;New Zealand;;554;0.93;0.88;0.82;0.73;0.63;0.57;0.52;0.48;0.46;0.46;0.46;0.46;0.44;0.40;0.37;0.34;0.33
250;Instant-replacement;Melanesia;;928;0.99;1.03;1.05;1.03;0.91;0.73;0.57;0.46;0.39;0.34;0.28;0.21;0.14;0.09;0.08;0.10;0.12
251;Instant-replacement;Fiji;;242;0.25;0.15;0.09;0.02;-0.08;-0.21;-0.31;-0.37;-0.42;-0.45;-0.46;-0.48;-0.50;-0.50;-0.50;-0.50;-0.47
252;Instant-replacement;New Caledonia;;540;1.25;1.20;1.13;1.05;0.96;0.88;0.82;0.75;0.70;0.65;0.60;0.54;0.50;0.45;0.42;0.39;0.38
